ball_x,ball_y,ball_direction_x,ball_direction_y,paddle_y
552,112,-1,-1,129
549,110,-1,-1,129
546,108,-1,-1,129
543,106,-1,-1,129
540,104,-1,-1,129
537,102,-1,-1,129
534,100,-1,-1,129
531,98,-1,-1,129
528,96,-1,-1,129
525,94,-1,-1,129
522,92,-1,-1,129
519,90,-1,-1,129
516,88,-1,-1,129
513,86,-1,-1,129
510,84,-1,-1,129
507,82,-1,-1,129
504,80,-1,-1,129
501,78,-1,-1,129
498,76,-1,-1,129
495,74,-1,-1,129
492,72,-1,-1,129
489,70,-1,-1,129
486,68,-1,-1,129
483,66,-1,-1,129
480,64,-1,-1,129
477,62,-1,-1,129
474,60,-1,-1,129
471,58,-1,-1,129
468,56,-1,-1,129
465,54,-1,-1,129
462,52,-1,-1,129
459,50,-1,-1,129
456,48,-1,-1,129
453,46,-1,-1,129
450,44,-1,-1,131
447,42,-1,-1,133
444,40,-1,-1,135
441,38,-1,-1,137
438,36,-1,-1,139
435,34,-1,-1,141
432,32,-1,-1,143
429,30,-1,-1,145
426,28,-1,-1,147
423,26,-1,-1,149
420,24,-1,-1,151
417,22,-1,-1,151
414,20,-1,-1,151
411,18,-1,-1,151
408,16,-1,-1,151
405,14,-1,-1,151
402,16,-1,1,151
399,18,-1,1,151
396,20,-1,1,151
393,22,-1,1,151
390,24,-1,1,151
387,26,-1,1,151
384,28,-1,1,151
381,30,-1,1,151
378,32,-1,1,151
375,34,-1,1,151
372,36,-1,1,151
369,38,-1,1,151
366,40,-1,1,151
363,42,-1,1,151
360,44,-1,1,151
357,46,-1,1,151
354,48,-1,1,151
351,50,-1,1,151
348,52,-1,1,151
345,54,-1,1,151
342,56,-1,1,151
339,58,-1,1,151
336,60,-1,1,151
333,62,-1,1,151
330,64,-1,1,151
327,66,-1,1,151
324,68,-1,1,151
321,70,-1,1,151
318,72,-1,1,151
315,74,-1,1,151
312,76,-1,1,151
309,78,-1,1,151
306,80,-1,1,151
303,82,-1,1,151
300,84,-1,1,151
297,86,-1,1,151
294,88,-1,1,151
291,90,-1,1,151
288,92,-1,1,151
285,94,-1,1,151
282,96,-1,1,151
279,98,-1,1,151
276,100,-1,1,151
273,102,-1,1,151
270,104,-1,1,151
267,106,-1,1,151
264,108,-1,1,151
261,110,-1,1,151
258,112,-1,1,151
255,114,-1,1,151
252,116,-1,1,151
249,118,-1,1,151
246,120,-1,1,153
243,122,-1,1,155
240,124,-1,1,157
237,126,-1,1,159
234,128,-1,1,161
231,130,-1,1,163
228,132,-1,1,165
225,134,-1,1,167
222,136,-1,1,169
219,138,-1,1,171
216,140,-1,1,173
213,142,-1,1,175
210,144,-1,1,175
207,146,-1,1,175
204,148,-1,1,175
201,150,-1,1,175
198,152,-1,1,175
195,154,-1,1,175
192,156,-1,1,175
189,158,-1,1,175
186,160,-1,1,175
183,162,-1,1,175
180,164,-1,1,175
177,166,-1,1,175
174,168,-1,1,175
171,170,-1,1,175
168,172,-1,1,175
165,174,-1,1,175
162,176,-1,1,175
159,178,-1,1,177
156,180,-1,1,179
153,182,-1,1,181
150,184,-1,1,183
147,186,-1,1,185
144,188,-1,1,187
141,190,-1,1,189
138,192,-1,1,191
135,194,-1,1,193
132,196,-1,1,195
129,198,-1,1,197
126,200,-1,1,199
123,202,-1,1,201
120,204,-1,1,203
117,206,-1,1,205
114,208,-1,1,207
111,210,-1,1,209
108,212,-1,1,211
105,214,-1,1,213
102,216,-1,1,215
99,218,-1,1,217
96,220,-1,1,219
93,222,-1,1,221
90,224,-1,1,223
87,226,-1,1,225
84,228,-1,1,227
81,230,-1,1,229
78,232,-1,1,231
75,234,-1,1,233
72,236,-1,1,235
69,238,-1,1,237
66,240,-1,1,239
63,242,-1,1,241
60,244,-1,1,243
57,246,-1,1,245
54,248,-1,1,247
51,250,-1,1,247
48,252,-1,1,247
45,254,-1,1,247
42,256,-1,1,247
39,258,-1,1,247
36,260,-1,1,247
33,262,-1,1,247
30,264,-1,1,247
27,266,-1,1,247
24,268,-1,1,247
21,270,-1,1,247
18,272,-1,1,247
15,274,-1,1,247
18,276,1,1,247
21,278,1,1,247
24,280,1,1,247
27,282,1,1,247
30,284,1,1,247
33,286,1,1,247
36,288,1,1,247
39,290,1,1,247
42,292,1,1,247
45,294,1,1,247
48,296,1,1,247
51,298,1,1,247
54,300,1,1,247
57,302,1,1,247
60,304,1,1,247
63,306,1,1,247
66,308,1,1,247
69,310,1,1,247
72,312,1,1,247
75,314,1,1,247
78,316,1,1,247
81,318,1,1,247
84,320,1,1,247
87,322,1,1,247
90,324,1,1,247
93,326,1,1,247
96,328,1,1,247
99,330,1,1,247
102,332,1,1,247
105,334,1,1,249
108,336,1,1,251
111,338,1,1,253
114,340,1,1,255
117,342,1,1,257
120,344,1,1,259
123,346,1,1,261
126,348,1,1,263
129,350,1,1,265
132,352,1,1,267
135,354,1,1,269
138,356,1,1,271
141,358,1,1,273
144,360,1,1,275
147,362,1,1,277
150,364,1,1,279
153,366,1,1,281
156,368,1,1,283
159,370,1,1,285
162,372,1,1,287
165,374,1,1,289
168,376,1,1,291
171,378,1,1,293
174,380,1,1,295
177,382,1,1,297
180,384,1,1,299
183,386,1,1,301
186,388,1,1,303
189,390,1,1,305
192,392,1,1,307
195,394,1,1,309
198,396,1,1,311
201,398,1,1,313
204,400,1,1,315
207,402,1,1,317
210,404,1,1,319
213,406,1,1,321
216,408,1,1,323
219,410,1,1,325
222,412,1,1,327
225,414,1,1,329
228,416,1,1,329
231,418,1,1,329
234,420,1,1,329
237,422,1,1,329
240,424,1,1,329
243,426,1,1,329
246,428,1,1,329
249,430,1,1,329
252,432,1,1,329
255,434,1,1,329
258,436,1,1,329
261,438,1,1,329
264,440,1,1,329
267,442,1,1,329
270,444,1,1,329
273,446,1,1,329
276,448,1,1,329
279,450,1,1,329
282,452,1,1,329
285,454,1,1,329
288,456,1,1,329
291,458,1,1,329
294,460,1,1,329
297,462,1,1,329
300,464,1,1,329
303,466,1,1,329
306,464,1,-1,329
309,462,1,-1,329
312,460,1,-1,329
315,458,1,-1,329
318,456,1,-1,329
321,454,1,-1,329
324,452,1,-1,329
327,450,1,-1,329
330,448,1,-1,329
333,446,1,-1,329
336,444,1,-1,329
339,442,1,-1,329
342,440,1,-1,329
345,438,1,-1,329
348,436,1,-1,329
351,434,1,-1,329
354,432,1,-1,329
357,430,1,-1,329
360,428,1,-1,329
363,426,1,-1,329
366,424,1,-1,329
369,422,1,-1,329
372,420,1,-1,329
375,418,1,-1,329
378,416,1,-1,329
381,414,1,-1,329
384,412,1,-1,329
387,410,1,-1,329
390,408,1,-1,329
393,406,1,-1,329
396,404,1,-1,329
399,402,1,-1,329
402,400,1,-1,329
405,398,1,-1,329
408,396,1,-1,329
411,394,1,-1,329
414,392,1,-1,329
417,390,1,-1,329
420,388,1,-1,329
423,386,1,-1,329
426,384,1,-1,329
429,382,1,-1,327
432,380,1,-1,325
435,378,1,-1,323
438,376,1,-1,321
441,374,1,-1,319
444,372,1,-1,317
447,370,1,-1,315
450,368,1,-1,313
453,366,1,-1,311
456,364,1,-1,309
459,362,1,-1,307
462,360,1,-1,305
465,358,1,-1,303
468,356,1,-1,301
471,354,1,-1,299
474,352,1,-1,297
477,350,1,-1,295
480,348,1,-1,293
483,346,1,-1,291
486,344,1,-1,289
489,342,1,-1,287
492,340,1,-1,285
495,338,1,-1,283
498,336,1,-1,281
501,334,1,-1,279
504,332,1,-1,277
507,330,1,-1,275
510,328,1,-1,273
513,326,1,-1,271
516,324,1,-1,269
519,322,1,-1,267
522,320,1,-1,267
525,318,1,-1,267
528,316,1,-1,267
531,314,1,-1,267
534,312,1,-1,267
537,310,1,-1,267
540,308,1,-1,267
543,306,1,-1,267
546,304,1,-1,267
549,302,1,-1,265
552,300,1,-1,263
555,298,1,-1,261
558,296,1,-1,259
561,294,1,-1,257
564,292,1,-1,255
567,290,1,-1,253
570,288,1,-1,251
573,286,1,-1,249
576,284,1,-1,247
579,282,1,-1,245
582,280,1,-1,243
585,278,1,-1,241
588,276,1,-1,239
591,274,1,-1,237
594,272,1,-1,235
597,270,1,-1,233
600,268,1,-1,231
603,266,1,-1,229
606,264,1,-1,227
609,262,1,-1,225
612,260,1,-1,223
615,258,1,-1,221
618,256,1,-1,219
621,254,1,-1,217
624,252,1,-1,215
627,250,1,-1,213
630,248,1,-1,211
627,246,-1,-1,209
624,244,-1,-1,207
621,242,-1,-1,205
618,240,-1,-1,203
615,238,-1,-1,203
612,236,-1,-1,203
609,234,-1,-1,203
606,232,-1,-1,203
603,230,-1,-1,203
600,228,-1,-1,203
597,226,-1,-1,203
594,224,-1,-1,203
591,222,-1,-1,203
588,220,-1,-1,203
585,218,-1,-1,203
582,216,-1,-1,203
579,214,-1,-1,203
576,212,-1,-1,203
573,210,-1,-1,203
570,208,-1,-1,203
567,206,-1,-1,203
564,204,-1,-1,203
561,202,-1,-1,203
558,200,-1,-1,203
555,198,-1,-1,203
552,196,-1,-1,203
549,194,-1,-1,203
546,192,-1,-1,203
543,190,-1,-1,203
540,188,-1,-1,203
537,186,-1,-1,203
534,184,-1,-1,203
531,182,-1,-1,203
528,180,-1,-1,203
525,178,-1,-1,203
522,176,-1,-1,203
519,174,-1,-1,203
516,172,-1,-1,203
513,170,-1,-1,203
510,168,-1,-1,203
507,166,-1,-1,203
504,164,-1,-1,203
501,162,-1,-1,203
498,160,-1,-1,203
495,158,-1,-1,203
492,156,-1,-1,203
489,154,-1,-1,203
486,152,-1,-1,205
483,150,-1,-1,207
480,148,-1,-1,209
477,146,-1,-1,211
474,144,-1,-1,213
471,142,-1,-1,215
468,140,-1,-1,217
465,138,-1,-1,219
462,136,-1,-1,221
459,134,-1,-1,223
456,132,-1,-1,225
453,130,-1,-1,227
450,128,-1,-1,229
447,126,-1,-1,231
444,124,-1,-1,233
441,122,-1,-1,235
438,120,-1,-1,237
435,118,-1,-1,239
432,116,-1,-1,241
429,114,-1,-1,243
426,112,-1,-1,245
423,110,-1,-1,247
420,108,-1,-1,249
417,106,-1,-1,251
414,104,-1,-1,253
411,102,-1,-1,255
408,100,-1,-1,257
405,98,-1,-1,259
402,96,-1,-1,261
399,94,-1,-1,263
396,92,-1,-1,263
393,90,-1,-1,263
390,88,-1,-1,263
387,86,-1,-1,263
384,84,-1,-1,263
381,82,-1,-1,263
378,80,-1,-1,263
375,78,-1,-1,263
372,76,-1,-1,263
369,74,-1,-1,263
366,72,-1,-1,263
363,70,-1,-1,263
360,68,-1,-1,263
357,66,-1,-1,263
354,64,-1,-1,263
351,62,-1,-1,263
348,60,-1,-1,263
345,58,-1,-1,263
342,56,-1,-1,263
339,54,-1,-1,263
336,52,-1,-1,263
333,50,-1,-1,263
330,48,-1,-1,263
327,46,-1,-1,263
324,44,-1,-1,263
321,42,-1,-1,263
318,40,-1,-1,263
315,38,-1,-1,263
312,36,-1,-1,263
309,34,-1,-1,263
306,32,-1,-1,263
303,30,-1,-1,263
300,28,-1,-1,263
297,26,-1,-1,263
294,24,-1,-1,263
291,22,-1,-1,263
288,20,-1,-1,263
285,18,-1,-1,263
282,16,-1,-1,263
279,14,-1,-1,263
276,16,-1,1,263
273,18,-1,1,263
270,20,-1,1,263
267,22,-1,1,263
264,24,-1,1,263
261,26,-1,1,263
258,28,-1,1,263
255,30,-1,1,263
252,32,-1,1,263
249,34,-1,1,263
246,36,-1,1,263
243,38,-1,1,263
240,40,-1,1,263
237,42,-1,1,263
234,44,-1,1,263
231,46,-1,1,263
228,48,-1,1,263
225,50,-1,1,263
222,52,-1,1,263
219,54,-1,1,263
216,56,-1,1,263
213,58,-1,1,263
210,60,-1,1,261
207,62,-1,1,259
204,64,-1,1,257
201,66,-1,1,255
198,68,-1,1,253
195,70,-1,1,251
192,72,-1,1,249
189,74,-1,1,247
186,76,-1,1,245
183,78,-1,1,243
180,80,-1,1,241
177,82,-1,1,239
174,84,-1,1,237
171,86,-1,1,235
168,88,-1,1,233
165,90,-1,1,231
162,92,-1,1,229
159,94,-1,1,227
156,96,-1,1,225
153,98,-1,1,223
150,100,-1,1,221
147,102,-1,1,221
144,104,-1,1,221
141,106,-1,1,221
138,108,-1,1,221
135,110,-1,1,221
132,112,-1,1,221
129,114,-1,1,221
126,116,-1,1,221
123,118,-1,1,221
120,120,-1,1,221
117,122,-1,1,221
114,124,-1,1,221
111,126,-1,1,221
108,128,-1,1,221
105,130,-1,1,221
102,132,-1,1,221
99,134,-1,1,221
96,136,-1,1,221
93,138,-1,1,221
90,140,-1,1,221
87,142,-1,1,221
84,144,-1,1,221
81,146,-1,1,221
78,148,-1,1,221
75,150,-1,1,221
72,152,-1,1,221
69,154,-1,1,221
66,156,-1,1,221
63,158,-1,1,221
60,160,-1,1,221
57,162,-1,1,221
54,164,-1,1,221
51,166,-1,1,221
48,168,-1,1,221
45,170,-1,1,221
42,172,-1,1,221
39,174,-1,1,221
36,176,-1,1,223
33,178,-1,1,225
30,180,-1,1,227
27,182,-1,1,229
24,184,-1,1,231
21,186,-1,1,233
18,188,-1,1,235
15,190,-1,1,237
18,192,1,1,239
21,194,1,1,241
24,196,1,1,243
27,198,1,1,245
30,200,1,1,247
33,202,1,1,249
36,204,1,1,251
39,206,1,1,253
42,208,1,1,255
45,210,1,1,257
48,212,1,1,259
51,214,1,1,261
54,216,1,1,263
57,218,1,1,265
60,220,1,1,267
63,222,1,1,269
66,224,1,1,271
69,226,1,1,273
72,228,1,1,275
75,230,1,1,277
78,232,1,1,279
81,234,1,1,281
84,236,1,1,283
87,238,1,1,285
90,240,1,1,287
93,242,1,1,289
96,244,1,1,291
99,246,1,1,293
102,248,1,1,295
105,250,1,1,297
108,252,1,1,299
111,254,1,1,301
114,256,1,1,303
117,258,1,1,305
120,260,1,1,307
123,262,1,1,309
126,264,1,1,309
129,266,1,1,311
132,268,1,1,313
135,270,1,1,315
138,272,1,1,317
141,274,1,1,319
144,276,1,1,321
147,278,1,1,323
150,280,1,1,323
153,282,1,1,323
156,284,1,1,323
159,286,1,1,323
162,288,1,1,323
165,290,1,1,323
168,292,1,1,323
171,294,1,1,323
174,296,1,1,323
177,298,1,1,323
180,300,1,1,323
183,302,1,1,323
186,304,1,1,323
189,306,1,1,323
192,308,1,1,323
195,310,1,1,323
198,312,1,1,323
201,314,1,1,323
204,316,1,1,323
207,318,1,1,323
210,320,1,1,323
213,322,1,1,323
216,324,1,1,323
219,326,1,1,323
222,328,1,1,323
225,330,1,1,323
228,332,1,1,323
231,334,1,1,323
234,336,1,1,323
237,338,1,1,323
240,340,1,1,323
243,342,1,1,323
246,344,1,1,323
249,346,1,1,323
252,348,1,1,323
255,350,1,1,323
258,352,1,1,323
261,354,1,1,323
264,356,1,1,323
267,358,1,1,323
270,360,1,1,323
273,362,1,1,323
276,364,1,1,323
279,366,1,1,323
282,368,1,1,323
285,370,1,1,323
288,372,1,1,323
291,374,1,1,323
294,376,1,1,323
297,378,1,1,323
300,380,1,1,323
303,382,1,1,323
306,384,1,1,323
309,386,1,1,323
312,388,1,1,323
315,390,1,1,323
318,392,1,1,323
321,394,1,1,323
324,396,1,1,323
327,398,1,1,323
330,400,1,1,323
333,402,1,1,323
336,404,1,1,323
339,406,1,1,323
342,408,1,1,323
345,410,1,1,323
348,412,1,1,323
351,414,1,1,323
354,416,1,1,323
357,418,1,1,323
360,420,1,1,323
363,422,1,1,323
366,424,1,1,323
369,426,1,1,323
372,428,1,1,323
375,430,1,1,323
378,432,1,1,323
381,434,1,1,323
384,436,1,1,323
387,438,1,1,323
390,440,1,1,323
393,442,1,1,323
396,444,1,1,323
399,446,1,1,323
402,448,1,1,323
405,450,1,1,323
408,452,1,1,323
411,454,1,1,323
414,456,1,1,323
417,458,1,1,323
420,460,1,1,323
423,462,1,1,323
426,464,1,1,323
429,466,1,1,323
432,464,1,-1,323
435,462,1,-1,323
438,460,1,-1,323
441,458,1,-1,323
444,456,1,-1,323
447,454,1,-1,323
450,452,1,-1,323
453,450,1,-1,323
456,448,1,-1,323
459,446,1,-1,323
462,444,1,-1,323
465,442,1,-1,323
468,440,1,-1,323
471,438,1,-1,323
474,436,1,-1,323
477,434,1,-1,323
480,432,1,-1,323
483,430,1,-1,323
486,428,1,-1,323
489,426,1,-1,323
492,424,1,-1,323
495,422,1,-1,323
498,420,1,-1,323
501,418,1,-1,323
504,416,1,-1,323
507,414,1,-1,323
510,412,1,-1,323
513,410,1,-1,323
516,408,1,-1,323
519,406,1,-1,323
522,404,1,-1,323
525,402,1,-1,323
528,400,1,-1,323
531,398,1,-1,323
534,396,1,-1,323
537,394,1,-1,323
540,392,1,-1,323
543,390,1,-1,323
546,388,1,-1,323
549,386,1,-1,323
552,384,1,-1,323
555,382,1,-1,323
558,380,1,-1,323
561,378,1,-1,323
564,376,1,-1,323
567,374,1,-1,321
570,372,1,-1,319
573,370,1,-1,317
576,368,1,-1,315
579,366,1,-1,313
582,364,1,-1,311
585,362,1,-1,309
588,360,1,-1,307
591,358,1,-1,307
594,356,1,-1,307
597,354,1,-1,307
600,352,1,-1,307
603,350,1,-1,307
606,348,1,-1,307
609,346,1,-1,307
612,344,1,-1,307
615,342,1,-1,307
618,340,1,-1,307
621,338,1,-1,307
624,336,1,-1,307
627,334,1,-1,307
630,332,1,-1,307
627,330,-1,-1,307
624,328,-1,-1,307
621,326,-1,-1,307
618,324,-1,-1,307
615,322,-1,-1,307
612,320,-1,-1,307
609,318,-1,-1,307
606,316,-1,-1,307
603,314,-1,-1,307
600,312,-1,-1,307
597,310,-1,-1,307
594,308,-1,-1,307
591,306,-1,-1,307
588,304,-1,-1,307
585,302,-1,-1,307
582,300,-1,-1,307
579,298,-1,-1,307
576,296,-1,-1,307
573,294,-1,-1,307
570,292,-1,-1,307
567,290,-1,-1,307
564,288,-1,-1,307
561,286,-1,-1,307
558,284,-1,-1,307
555,282,-1,-1,307
552,280,-1,-1,307
549,278,-1,-1,307
546,276,-1,-1,307
543,274,-1,-1,307
540,272,-1,-1,307
537,270,-1,-1,307
534,268,-1,-1,307
531,266,-1,-1,307
528,264,-1,-1,307
525,262,-1,-1,307
522,260,-1,-1,307
519,258,-1,-1,305
516,256,-1,-1,303
513,254,-1,-1,301
510,252,-1,-1,299
507,250,-1,-1,297
504,248,-1,-1,295
501,246,-1,-1,293
498,244,-1,-1,291
495,242,-1,-1,289
492,240,-1,-1,287
489,238,-1,-1,285
486,236,-1,-1,283
483,234,-1,-1,281
480,232,-1,-1,279
477,230,-1,-1,277
474,228,-1,-1,275
471,226,-1,-1,273
468,224,-1,-1,271
465,222,-1,-1,269
462,220,-1,-1,267
459,218,-1,-1,265
456,216,-1,-1,263
453,214,-1,-1,261
450,212,-1,-1,259
447,210,-1,-1,257
444,208,-1,-1,255
441,206,-1,-1,253
438,204,-1,-1,251
435,202,-1,-1,249
432,200,-1,-1,247
429,198,-1,-1,245
426,196,-1,-1,243
423,194,-1,-1,241
420,192,-1,-1,239
417,190,-1,-1,237
414,188,-1,-1,235
411,186,-1,-1,233
408,184,-1,-1,231
405,182,-1,-1,229
402,180,-1,-1,227
399,178,-1,-1,225
396,176,-1,-1,223
393,174,-1,-1,223
390,172,-1,-1,223
387,170,-1,-1,223
384,168,-1,-1,223
381,166,-1,-1,223
378,164,-1,-1,223
375,162,-1,-1,223
372,160,-1,-1,223
369,158,-1,-1,223
366,156,-1,-1,223
363,154,-1,-1,223
360,152,-1,-1,223
357,150,-1,-1,223
354,148,-1,-1,223
351,146,-1,-1,223
348,144,-1,-1,223
345,142,-1,-1,223
342,140,-1,-1,223
339,138,-1,-1,223
336,136,-1,-1,223
333,134,-1,-1,223
330,132,-1,-1,223
327,130,-1,-1,223
324,128,-1,-1,223
321,126,-1,-1,223
318,124,-1,-1,223
315,122,-1,-1,223
312,120,-1,-1,223
309,118,-1,-1,223
306,116,-1,-1,223
303,114,-1,-1,223
300,112,-1,-1,223
297,110,-1,-1,223
294,108,-1,-1,223
291,106,-1,-1,223
288,104,-1,-1,223
285,102,-1,-1,223
282,100,-1,-1,223
279,98,-1,-1,223
276,96,-1,-1,223
273,94,-1,-1,223
270,92,-1,-1,223
267,90,-1,-1,223
264,88,-1,-1,223
261,86,-1,-1,223
258,84,-1,-1,223
255,82,-1,-1,223
252,80,-1,-1,223
249,78,-1,-1,223
246,76,-1,-1,223
243,74,-1,-1,223
240,72,-1,-1,223
237,70,-1,-1,223
234,68,-1,-1,223
231,66,-1,-1,223
228,64,-1,-1,223
225,62,-1,-1,223
222,60,-1,-1,223
219,58,-1,-1,223
216,56,-1,-1,223
213,54,-1,-1,223
210,52,-1,-1,223
207,50,-1,-1,223
204,48,-1,-1,223
201,46,-1,-1,223
198,44,-1,-1,223
195,42,-1,-1,223
192,40,-1,-1,223
189,38,-1,-1,223
186,36,-1,-1,223
183,34,-1,-1,223
180,32,-1,-1,223
177,30,-1,-1,223
174,28,-1,-1,223
171,26,-1,-1,223
168,24,-1,-1,223
165,22,-1,-1,223
162,20,-1,-1,223
159,18,-1,-1,223
156,16,-1,-1,223
153,14,-1,-1,223
150,16,-1,1,223
147,18,-1,1,223
144,20,-1,1,223
141,22,-1,1,223
138,24,-1,1,223
135,26,-1,1,223
132,28,-1,1,223
129,30,-1,1,223
126,32,-1,1,223
123,34,-1,1,223
120,36,-1,1,223
117,38,-1,1,223
114,40,-1,1,223
111,42,-1,1,223
108,44,-1,1,223
105,46,-1,1,223
102,48,-1,1,223
99,50,-1,1,223
96,52,-1,1,223
93,54,-1,1,223
90,56,-1,1,223
87,58,-1,1,223
84,60,-1,1,223
81,62,-1,1,223
78,64,-1,1,223
75,66,-1,1,223
72,68,-1,1,223
69,70,-1,1,223
66,72,-1,1,223
63,74,-1,1,223
60,76,-1,1,223
57,78,-1,1,223
54,80,-1,1,223
51,82,-1,1,223
48,84,-1,1,223
45,86,-1,1,223
42,88,-1,1,223
39,90,-1,1,223
36,92,-1,1,223
33,94,-1,1,223
30,96,-1,1,223
27,98,-1,1,223
24,100,-1,1,223
21,102,-1,1,223
18,104,-1,1,223
15,106,-1,1,223
18,108,1,1,223
21,110,1,1,223
24,112,1,1,223
27,114,1,1,223
30,116,1,1,223
33,118,1,1,223
36,120,1,1,223
39,122,1,1,223
42,124,1,1,223
45,126,1,1,223
48,128,1,1,223
51,130,1,1,223
54,132,1,1,223
57,134,1,1,223
60,136,1,1,223
63,138,1,1,223
66,140,1,1,223
69,142,1,1,223
72,144,1,1,223
75,146,1,1,223
78,148,1,1,223
81,150,1,1,223
84,152,1,1,223
87,154,1,1,223
90,156,1,1,223
93,158,1,1,223
96,160,1,1,223
99,162,1,1,223
102,164,1,1,223
105,166,1,1,223
108,168,1,1,223
111,170,1,1,223
114,172,1,1,223
117,174,1,1,223
120,176,1,1,223
123,178,1,1,223
126,180,1,1,223
129,182,1,1,223
132,184,1,1,223
135,186,1,1,223
138,188,1,1,223
141,190,1,1,223
144,192,1,1,223
147,194,1,1,223
150,196,1,1,223
153,198,1,1,223
156,200,1,1,223
159,202,1,1,223
162,204,1,1,223
165,206,1,1,223
168,208,1,1,223
171,210,1,1,223
174,212,1,1,223
177,214,1,1,223
180,216,1,1,223
183,218,1,1,223
186,220,1,1,223
189,222,1,1,223
192,224,1,1,223
195,226,1,1,223
198,228,1,1,223
201,230,1,1,223
204,232,1,1,223
207,234,1,1,223
210,236,1,1,223
213,238,1,1,223
216,240,1,1,223
219,242,1,1,223
222,244,1,1,223
225,246,1,1,223
228,248,1,1,223
231,250,1,1,223
234,252,1,1,223
237,254,1,1,223
240,256,1,1,223
243,258,1,1,223
246,260,1,1,223
249,262,1,1,223
252,264,1,1,223
255,266,1,1,223
258,268,1,1,223
261,270,1,1,225
264,272,1,1,227
267,274,1,1,229
270,276,1,1,231
273,278,1,1,233
276,280,1,1,235
279,282,1,1,237
282,284,1,1,239
285,286,1,1,241
288,288,1,1,243
291,290,1,1,245
294,292,1,1,247
297,294,1,1,247
300,296,1,1,247
303,298,1,1,247
306,300,1,1,247
309,302,1,1,247
312,304,1,1,247
315,306,1,1,247
318,308,1,1,247
321,310,1,1,247
324,312,1,1,247
327,314,1,1,247
330,316,1,1,247
333,318,1,1,247
336,320,1,1,247
339,322,1,1,247
342,324,1,1,247
345,326,1,1,247
348,328,1,1,247
351,330,1,1,247
354,332,1,1,247
357,334,1,1,247
360,336,1,1,247
363,338,1,1,247
366,340,1,1,247
369,342,1,1,247
372,344,1,1,247
375,346,1,1,247
378,348,1,1,247
381,350,1,1,247
384,352,1,1,247
387,354,1,1,247
390,356,1,1,247
393,358,1,1,249
396,360,1,1,251
399,362,1,1,253
402,364,1,1,255
405,366,1,1,257
408,368,1,1,259
411,370,1,1,261
414,372,1,1,263
417,374,1,1,265
420,376,1,1,267
423,378,1,1,269
426,380,1,1,271
429,382,1,1,273
432,384,1,1,275
435,386,1,1,277
438,388,1,1,279
441,390,1,1,281
444,392,1,1,283
447,394,1,1,285
450,396,1,1,287
453,398,1,1,289
456,400,1,1,291
459,402,1,1,293
462,404,1,1,295
465,406,1,1,297
468,408,1,1,299
471,410,1,1,301
474,412,1,1,303
477,414,1,1,305
480,416,1,1,307
483,418,1,1,309
486,420,1,1,311
489,422,1,1,313
492,424,1,1,315
495,426,1,1,317
498,428,1,1,319
501,430,1,1,321
504,432,1,1,323
507,434,1,1,325
510,436,1,1,327
513,438,1,1,329
516,440,1,1,331
519,442,1,1,333
522,444,1,1,335
525,446,1,1,337
528,448,1,1,339
531,450,1,1,341
534,452,1,1,343
537,454,1,1,345
540,456,1,1,347
543,458,1,1,349
546,460,1,1,351
549,462,1,1,353
552,464,1,1,355
555,466,1,1,357
558,464,1,-1,359
561,462,1,-1,361
564,460,1,-1,363
567,458,1,-1,365
570,456,1,-1,367
573,454,1,-1,369
576,452,1,-1,371
579,450,1,-1,373
582,448,1,-1,375
585,446,1,-1,377
588,444,1,-1,379
591,442,1,-1,381
594,440,1,-1,383
597,438,1,-1,385
600,436,1,-1,387
603,434,1,-1,389
606,432,1,-1,391
609,430,1,-1,393
612,428,1,-1,395
615,426,1,-1,397
618,424,1,-1,397
621,422,1,-1,397
624,420,1,-1,397
627,418,1,-1,397
630,416,1,-1,397
627,414,-1,-1,397
624,412,-1,-1,397
621,410,-1,-1,397
618,408,-1,-1,397
615,406,-1,-1,397
612,404,-1,-1,397
609,402,-1,-1,397
606,400,-1,-1,397
603,398,-1,-1,397
600,396,-1,-1,397
597,394,-1,-1,397
594,392,-1,-1,397
591,390,-1,-1,397
588,388,-1,-1,397
585,386,-1,-1,397
582,384,-1,-1,397
579,382,-1,-1,395
576,380,-1,-1,393
573,378,-1,-1,391
570,376,-1,-1,389
567,374,-1,-1,387
564,372,-1,-1,385
561,370,-1,-1,383
558,368,-1,-1,381
555,366,-1,-1,379
552,364,-1,-1,377
549,362,-1,-1,375
546,360,-1,-1,373
543,358,-1,-1,371
540,356,-1,-1,369
537,354,-1,-1,367
534,352,-1,-1,365
531,350,-1,-1,363
528,348,-1,-1,361
525,346,-1,-1,359
522,344,-1,-1,357
519,342,-1,-1,355
516,340,-1,-1,353
513,338,-1,-1,351
510,336,-1,-1,349
507,334,-1,-1,347
504,332,-1,-1,345
501,330,-1,-1,343
498,328,-1,-1,341
495,326,-1,-1,339
492,324,-1,-1,337
489,322,-1,-1,335
486,320,-1,-1,333
483,318,-1,-1,331
480,316,-1,-1,329
477,314,-1,-1,327
474,312,-1,-1,325
471,310,-1,-1,323
468,308,-1,-1,321
465,306,-1,-1,319
462,304,-1,-1,317
459,302,-1,-1,315
456,300,-1,-1,313
453,298,-1,-1,311
450,296,-1,-1,309
447,294,-1,-1,307
444,292,-1,-1,305
441,290,-1,-1,303
438,288,-1,-1,301
435,286,-1,-1,299
432,284,-1,-1,297
